weight_baseline_sched_cv,weight_baseline_seed7_cv,weight_lower_batch_cv,accuracy
0.3,0.64,0.06,0.811917634878638
0.3,0.65,0.05,0.8121477050500403
0.3,0.66,0.04,0.8120326699643391
0.3,0.67,0.03,0.8118025997929369
0.3,0.68,0.02,0.8114574945358334
0.3,0.69,0.01,0.8105372138502244
0.3,0.7,0.0,0.8101921085931209
0.31,0.0,0.69,0.8121477050500403
0.31,0.01,0.68,0.8122627401357414
0.31,0.02,0.67,0.8126078453928448
0.31,0.03,0.66,0.8130679857356494
0.31,0.04,0.65,0.8127228804785459
0.31,0.05,0.64,0.8132980559070516
0.31,0.06,0.63,0.8132980559070516
0.31,0.07,0.62,0.8128379155642471
0.31,0.08,0.61,0.8126078453928448
0.31,0.09,0.6,0.8130679857356494
0.31,0.1,0.59,0.8132980559070516
0.31,0.11,0.58,0.8131830208213505
0.31,0.12,0.57,0.813643161164155
0.31,0.13,0.56,0.8141033015069596
0.31,0.14,0.55,0.8146784769354654
0.31,0.15,0.54,0.8151386172782699
0.31,0.16,0.53,0.8151386172782699
0.31,0.17,0.52,0.8154837225353733
0.31,0.18,0.51,0.8158288277924767
0.31,0.19,0.5,0.8150235821925688
0.31,0.2,0.49,0.8149085471068676
0.31,0.21,0.48,0.8154837225353733
0.31,0.22,0.47,0.816058897963879
0.31,0.23,0.46,0.8162889681352813
0.31,0.24,0.45,0.8161739330495801
0.31,0.25,0.44,0.816058897963879
0.31,0.26,0.43,0.8159438628781779
0.31,0.27,0.42,0.8157137927067756
0.31,0.28,0.41,0.8157137927067756
0.31,0.29,0.4,0.8151386172782699
0.31,0.3,0.39,0.8157137927067756
0.31,0.31,0.38,0.8151386172782699
0.31,0.32,0.37,0.8149085471068676
0.31,0.33,0.36,0.8147935120211665
0.31,0.34,0.35,0.8150235821925688
0.31,0.35,0.34,0.8153686874496722
0.31,0.36,0.33,0.8150235821925688
0.31,0.37,0.32,0.814448406764063
0.31,0.38,0.31,0.814333371678362
0.31,0.39,0.3,0.8139882664212584
0.31,0.4,0.29,0.8132980559070516
0.31,0.41,0.28,0.8127228804785459
0.31,0.42,0.27,0.8126078453928448
0.31,0.43,0.26,0.8121477050500403
0.31,0.44,0.25,0.8120326699643391
0.31,0.45,0.24,0.8114574945358334
0.31,0.46,0.23,0.8114574945358334
0.31,0.47,0.22,0.8114574945358334
0.31,0.48,0.21,0.811917634878638
0.31,0.49,0.2,0.8116875647072357
0.31,0.5,0.19,0.8127228804785459
0.31,0.51,0.18,0.8123777752214425
0.31,0.52,0.17,0.811917634878638
0.31,0.53,0.16,0.8118025997929369
0.31,0.54,0.15,0.8116875647072357
0.31,0.55,0.14,0.8108823191073278
0.31,0.56,0.13,0.8107672840216266
0.31,0.57,0.12,0.8109973541930289
0.31,0.58,0.11,0.81111238927873
0.31,0.59,0.1,0.81111238927873
0.31,0.6,0.09,0.8112274243644312
0.31,0.61,0.08,0.8116875647072357
0.31,0.62,0.07,0.8122627401357414
0.31,0.63,0.06,0.8126078453928448
0.31,0.64,0.05,0.8123777752214425
0.31,0.65,0.04,0.8127228804785459
0.31,0.66,0.03,0.8120326699643391
0.31,0.67,0.02,0.8116875647072357
0.31,0.68,0.01,0.8114574945358334
0.31,0.69,0.0,0.8105372138502244
0.32,0.0,0.68,0.8116875647072357
0.32,0.01,0.67,0.8121477050500403
0.32,0.02,0.66,0.8128379155642471
0.32,0.03,0.65,0.8124928103071437
0.32,0.04,0.64,0.8127228804785459
0.32,0.05,0.63,0.8130679857356494
0.32,0.06,0.62,0.8128379155642471
0.32,0.07,0.61,0.8131830208213505
0.32,0.08,0.6,0.8129529506499482
0.32,0.09,0.59,0.8129529506499482
0.32,0.1,0.58,0.8132980559070516
0.32,0.11,0.57,0.8131830208213505
0.32,0.12,0.56,0.8139882664212584
0.32,0.13,0.55,0.8146784769354654
0.32,0.14,0.54,0.8147935120211665
0.32,0.15,0.53,0.8151386172782699
0.32,0.16,0.52,0.8150235821925688
0.32,0.17,0.51,0.815253652363971
0.32,0.18,0.5,0.8153686874496722
0.32,0.19,0.49,0.8151386172782699
0.32,0.2,0.48,0.8155987576210745
0.32,0.21,0.47,0.8159438628781779
0.32,0.22,0.46,0.8155987576210745
0.32,0.23,0.45,0.816058897963879
0.32,0.24,0.44,0.8157137927067756
0.32,0.25,0.43,0.8167491084780858
0.32,0.26,0.42,0.8158288277924767
0.32,0.27,0.41,0.8157137927067756
0.32,0.28,0.4,0.8155987576210745
0.32,0.29,0.39,0.8147935120211665
0.32,0.3,0.38,0.815253652363971
0.32,0.31,0.37,0.8147935120211665
0.32,0.32,0.36,0.8145634418497641
0.32,0.33,0.35,0.8150235821925688
0.32,0.34,0.34,0.8145634418497641
0.32,0.35,0.33,0.8150235821925688
0.32,0.36,0.32,0.8146784769354654
0.32,0.37,0.31,0.814333371678362
0.32,0.38,0.3,0.814333371678362
0.32,0.39,0.29,0.8141033015069596
0.32,0.4,0.28,0.8132980559070516
0.32,0.41,0.27,0.8131830208213505
0.32,0.42,0.26,0.8123777752214425
0.32,0.43,0.25,0.8118025997929369
0.32,0.44,0.24,0.8115725296215346
0.32,0.45,0.23,0.8116875647072357
0.32,0.46,0.22,0.81111238927873
0.32,0.47,0.21,0.81111238927873
0.32,0.48,0.2,0.8115725296215346
0.32,0.49,0.19,0.8118025997929369
0.32,0.5,0.18,0.8118025997929369
0.32,0.51,0.17,0.8116875647072357
0.32,0.52,0.16,0.8113424594501323
0.32,0.53,0.15,0.8112274243644312
0.32,0.54,0.14,0.8114574945358334
0.32,0.55,0.13,0.8109973541930289
0.32,0.56,0.12,0.8108823191073278
0.32,0.57,0.11,0.8109973541930289
0.32,0.58,0.1,0.8107672840216266
0.32,0.59,0.09,0.81111238927873
0.32,0.6,0.08,0.8113424594501323
0.32,0.61,0.07,0.811917634878638
0.32,0.62,0.06,0.8127228804785459
0.32,0.63,0.05,0.8127228804785459
0.32,0.64,0.04,0.8127228804785459
0.32,0.65,0.03,0.8122627401357414
0.32,0.66,0.02,0.8121477050500403
0.32,0.67,0.01,0.8118025997929369
0.32,0.68,0.0,0.811917634878638
0.33,0.0,0.67,0.8126078453928448
0.33,0.01,0.66,0.8129529506499482
0.33,0.02,0.65,0.8131830208213505
0.33,0.03,0.64,0.8126078453928448
0.33,0.04,0.63,0.8126078453928448
0.33,0.05,0.62,0.8128379155642471
0.33,0.06,0.61,0.8130679857356494
0.33,0.07,0.6,0.8129529506499482
0.33,0.08,0.59,0.8132980559070516
0.33,0.09,0.58,0.813643161164155
0.33,0.1,0.57,0.8129529506499482
0.33,0.11,0.56,0.8138732313355573
0.33,0.12,0.55,0.814333371678362
0.33,0.13,0.54,0.8146784769354654
0.33,0.14,0.53,0.814333371678362
0.33,0.15,0.52,0.8151386172782699
0.33,0.16,0.51,0.8153686874496722
0.33,0.17,0.5,0.8155987576210745
0.33,0.18,0.49,0.8153686874496722
0.33,0.19,0.48,0.8150235821925688
0.33,0.2,0.47,0.816058897963879
0.33,0.21,0.46,0.8159438628781779
0.33,0.22,0.45,0.8157137927067756
0.33,0.23,0.44,0.8159438628781779
0.33,0.24,0.43,0.8162889681352813
0.33,0.25,0.42,0.8165190383066835
0.33,0.26,0.41,0.816058897963879
0.33,0.27,0.4,0.8157137927067756
0.33,0.28,0.39,0.8149085471068676
0.33,0.29,0.38,0.814333371678362
0.33,0.3,0.37,0.814448406764063
0.33,0.31,0.36,0.8142183365926607
0.33,0.32,0.35,0.814448406764063
0.33,0.33,0.34,0.8145634418497641
0.33,0.34,0.33,0.8147935120211665
0.33,0.35,0.32,0.8147935120211665
0.33,0.36,0.31,0.8149085471068676
0.33,0.37,0.3,0.814333371678362
0.33,0.38,0.29,0.813643161164155
0.33,0.39,0.28,0.8134130909927528
0.33,0.4,0.27,0.813643161164155
0.33,0.41,0.26,0.8132980559070516
0.33,0.42,0.25,0.8127228804785459
0.33,0.43,0.24,0.8124928103071437
0.33,0.44,0.23,0.8118025997929369
0.33,0.45,0.22,0.8114574945358334
0.33,0.46,0.21,0.8107672840216266
0.33,0.47,0.2,0.8108823191073278
0.33,0.48,0.19,0.8112274243644312
0.33,0.49,0.18,0.8113424594501323
0.33,0.5,0.17,0.8115725296215346
0.33,0.51,0.16,0.8116875647072357
0.33,0.52,0.15,0.8115725296215346
0.33,0.53,0.14,0.8116875647072357
0.33,0.54,0.13,0.8113424594501323
0.33,0.55,0.12,0.81111238927873
0.33,0.56,0.11,0.8107672840216266
0.33,0.57,0.1,0.8106522489359255
0.33,0.58,0.09,0.8108823191073278
0.33,0.59,0.08,0.8114574945358334
0.33,0.6,0.07,0.8116875647072357
0.33,0.61,0.06,0.8120326699643391
0.33,0.62,0.05,0.8124928103071437
0.33,0.63,0.04,0.8124928103071437
0.33,0.64,0.03,0.8126078453928448
0.33,0.65,0.02,0.8127228804785459
0.33,0.66,0.01,0.8122627401357414
0.33,0.67,0.0,0.8118025997929369
0.34,0.0,0.66,0.8135281260784539
0.34,0.01,0.65,0.8132980559070516
0.34,0.02,0.64,0.8134130909927528
0.34,0.03,0.63,0.8131830208213505
0.34,0.04,0.62,0.8132980559070516
0.34,0.05,0.61,0.8135281260784539
0.34,0.06,0.6,0.8134130909927528
0.34,0.07,0.59,0.8134130909927528
0.34,0.08,0.58,0.8138732313355573
0.34,0.09,0.57,0.8138732313355573
0.34,0.1,0.56,0.8141033015069596
0.34,0.11,0.55,0.8137581962498562
0.34,0.12,0.54,0.814448406764063
0.34,0.13,0.53,0.8146784769354654
0.34,0.14,0.52,0.8150235821925688
0.34,0.15,0.51,0.8154837225353733
0.34,0.16,0.5,0.8157137927067756
0.34,0.17,0.49,0.8154837225353733
0.34,0.18,0.48,0.8151386172782699
0.34,0.19,0.47,0.8155987576210745
0.34,0.2,0.46,0.8159438628781779
0.34,0.21,0.45,0.8158288277924767
0.34,0.22,0.44,0.8153686874496722
0.34,0.23,0.43,0.816058897963879
0.34,0.24,0.42,0.816058897963879
0.34,0.25,0.41,0.8158288277924767
0.34,0.26,0.4,0.8157137927067756
0.34,0.27,0.39,0.8155987576210745
0.34,0.28,0.38,0.815253652363971
0.34,0.29,0.37,0.814333371678362
0.34,0.3,0.36,0.8137581962498562
0.34,0.31,0.35,0.8138732313355573
0.34,0.32,0.34,0.8141033015069596
0.34,0.33,0.33,0.8141033015069596
0.34,0.34,0.32,0.8145634418497641
0.34,0.35,0.31,0.8147935120211665
0.34,0.36,0.3,0.8141033015069596
0.34,0.37,0.29,0.8138732313355573
0.34,0.38,0.28,0.8134130909927528
0.34,0.39,0.27,0.8131830208213505
0.34,0.4,0.26,0.8131830208213505
0.34,0.41,0.25,0.8129529506499482
0.34,0.42,0.24,0.8124928103071437
0.34,0.43,0.23,0.8123777752214425
0.34,0.44,0.22,0.8122627401357414
0.34,0.45,0.21,0.8114574945358334
0.34,0.46,0.2,0.8106522489359255
0.34,0.47,0.19,0.8104221787645232
0.34,0.48,0.18,0.8107672840216266
0.34,0.49,0.17,0.8107672840216266
0.34,0.5,0.16,0.8107672840216266
0.34,0.51,0.15,0.81111238927873
0.34,0.52,0.14,0.8112274243644312
0.34,0.53,0.13,0.8112274243644312
0.34,0.54,0.12,0.8109973541930289
0.34,0.55,0.11,0.8114574945358334
0.34,0.56,0.1,0.8107672840216266
0.34,0.57,0.09,0.8108823191073278
0.34,0.58,0.08,0.81111238927873
0.34,0.59,0.07,0.811917634878638
0.34,0.6,0.06,0.811917634878638
0.34,0.61,0.05,0.8124928103071437
0.34,0.62,0.04,0.8123777752214425
0.34,0.63,0.03,0.8122627401357414
0.34,0.64,0.02,0.8121477050500403
0.34,0.65,0.01,0.8122627401357414
0.34,0.66,0.0,0.8123777752214425
0.35,0.0,0.65,0.813643161164155
0.35,0.01,0.64,0.8138732313355573
0.35,0.02,0.63,0.8138732313355573
0.35,0.03,0.62,0.8132980559070516
0.35,0.04,0.61,0.8132980559070516
0.35,0.05,0.6,0.8135281260784539
0.35,0.06,0.59,0.8134130909927528
0.35,0.07,0.58,0.8134130909927528
0.35,0.08,0.57,0.8142183365926607
0.35,0.09,0.56,0.8146784769354654
0.35,0.1,0.55,0.815253652363971
0.35,0.11,0.54,0.8146784769354654
0.35,0.12,0.53,0.8142183365926607
0.35,0.13,0.52,0.8147935120211665
0.35,0.14,0.51,0.8153686874496722
0.35,0.15,0.5,0.8158288277924767
0.35,0.16,0.49,0.8155987576210745
0.35,0.17,0.48,0.815253652363971
0.35,0.18,0.47,0.8154837225353733
0.35,0.19,0.46,0.8153686874496722
0.35,0.2,0.45,0.8157137927067756
0.35,0.21,0.44,0.815253652363971
0.35,0.22,0.43,0.8157137927067756
0.35,0.23,0.42,0.8157137927067756
0.35,0.24,0.41,0.8157137927067756
0.35,0.25,0.4,0.8157137927067756
0.35,0.26,0.39,0.8154837225353733
0.35,0.27,0.38,0.815253652363971
0.35,0.28,0.37,0.8145634418497641
0.35,0.29,0.36,0.814333371678362
0.35,0.3,0.35,0.8135281260784539
0.35,0.31,0.34,0.8138732313355573
0.35,0.32,0.33,0.8141033015069596
0.35,0.33,0.32,0.8141033015069596
0.35,0.34,0.31,0.8138732313355573
0.35,0.35,0.3,0.8130679857356494
0.35,0.36,0.29,0.813643161164155
0.35,0.37,0.28,0.8137581962498562
0.35,0.38,0.27,0.8135281260784539
0.35,0.39,0.26,0.8135281260784539
0.35,0.4,0.25,0.8134130909927528
0.35,0.41,0.24,0.8129529506499482
0.35,0.42,0.23,0.8126078453928448
0.35,0.43,0.22,0.8120326699643391
0.35,0.44,0.21,0.8114574945358334
0.35,0.45,0.2,0.8103071436788221
0.35,0.46,0.19,0.8108823191073278
0.35,0.47,0.18,0.8104221787645232
0.35,0.48,0.17,0.8106522489359255
0.35,0.49,0.16,0.8107672840216266
0.35,0.5,0.15,0.8104221787645232
0.35,0.51,0.14,0.8104221787645232
0.35,0.52,0.13,0.8107672840216266
0.35,0.53,0.12,0.8106522489359255
0.35,0.54,0.11,0.8101921085931209
0.35,0.55,0.1,0.8105372138502244
0.35,0.56,0.09,0.8107672840216266
0.35,0.57,0.08,0.81111238927873
0.35,0.58,0.07,0.811917634878638
0.35,0.59,0.06,0.8124928103071437
0.35,0.6,0.05,0.8118025997929369
0.35,0.61,0.04,0.8121477050500403
0.35,0.62,0.03,0.8120326699643391
0.35,0.63,0.02,0.8121477050500403
0.35,0.64,0.01,0.8118025997929369
0.35,0.65,0.0,0.8121477050500403
0.36,0.0,0.64,0.8132980559070516
0.36,0.01,0.63,0.813643161164155
0.36,0.02,0.62,0.8138732313355573
0.36,0.03,0.61,0.8130679857356494
0.36,0.04,0.6,0.8135281260784539
0.36,0.05,0.59,0.8141033015069596
0.36,0.06,0.58,0.8142183365926607
0.36,0.07,0.57,0.8145634418497641
0.36,0.08,0.56,0.814448406764063
0.36,0.09,0.55,0.8147935120211665
0.36,0.1,0.54,0.8151386172782699
0.36,0.11,0.53,0.8147935120211665
0.36,0.12,0.52,0.8150235821925688
0.36,0.13,0.51,0.8149085471068676
0.36,0.14,0.5,0.8151386172782699
0.36,0.15,0.49,0.8154837225353733
0.36,0.16,0.48,0.8154837225353733
0.36,0.17,0.47,0.815253652363971
0.36,0.18,0.46,0.8154837225353733
0.36,0.19,0.45,0.8158288277924767
0.36,0.2,0.44,0.8149085471068676
0.36,0.21,0.43,0.8147935120211665
0.36,0.22,0.42,0.8145634418497641
0.36,0.23,0.41,0.8153686874496722
0.36,0.24,0.4,0.8154837225353733
0.36,0.25,0.39,0.8155987576210745
0.36,0.26,0.38,0.815253652363971
0.36,0.27,0.37,0.814448406764063
0.36,0.28,0.36,0.8141033015069596
0.36,0.29,0.35,0.8138732313355573
0.36,0.3,0.34,0.8134130909927528
0.36,0.31,0.33,0.8129529506499482
0.36,0.32,0.32,0.8134130909927528
0.36,0.33,0.31,0.8132980559070516
0.36,0.34,0.3,0.813643161164155
0.36,0.35,0.29,0.8130679857356494
0.36,0.36,0.28,0.8135281260784539
0.36,0.37,0.27,0.8132980559070516
0.36,0.38,0.26,0.8134130909927528
0.36,0.39,0.25,0.8129529506499482
0.36,0.4,0.24,0.8127228804785459
0.36,0.41,0.23,0.8128379155642471
0.36,0.42,0.22,0.8124928103071437
0.36,0.43,0.21,0.8116875647072357
0.36,0.44,0.2,0.8104221787645232
0.36,0.45,0.19,0.8108823191073278
0.36,0.46,0.18,0.8113424594501323
0.36,0.47,0.17,0.81111238927873
0.36,0.48,0.16,0.8106522489359255
0.36,0.49,0.15,0.8101921085931209
0.36,0.5,0.14,0.8101921085931209
0.36,0.51,0.13,0.8100770735074198
0.36,0.52,0.12,0.8106522489359255
0.36,0.53,0.11,0.8103071436788221
0.36,0.54,0.1,0.8103071436788221
0.36,0.55,0.09,0.8099620384217187
0.36,0.56,0.08,0.8105372138502244
0.36,0.57,0.07,0.81111238927873
0.36,0.58,0.06,0.8120326699643391
0.36,0.59,0.05,0.811917634878638
0.36,0.6,0.04,0.8115725296215346
0.36,0.61,0.03,0.811917634878638
0.36,0.62,0.02,0.811917634878638
0.36,0.63,0.01,0.8118025997929369
0.36,0.64,0.0,0.8116875647072357
0.37,0.0,0.63,0.8132980559070516
0.37,0.01,0.62,0.8135281260784539
0.37,0.02,0.61,0.8132980559070516
0.37,0.03,0.6,0.8134130909927528
0.37,0.04,0.59,0.8139882664212584
0.37,0.05,0.58,0.814333371678362
0.37,0.06,0.57,0.8145634418497641
0.37,0.07,0.56,0.8142183365926607
0.37,0.08,0.55,0.814448406764063
0.37,0.09,0.54,0.8149085471068676
0.37,0.1,0.53,0.815253652363971
0.37,0.11,0.52,0.8147935120211665
0.37,0.12,0.51,0.8147935120211665
0.37,0.13,0.5,0.815253652363971
0.37,0.14,0.49,0.8154837225353733
0.37,0.15,0.48,0.8155987576210745
0.37,0.16,0.47,0.8153686874496722
0.37,0.17,0.46,0.8154837225353733
0.37,0.18,0.45,0.8155987576210745
0.37,0.19,0.44,0.8153686874496722
0.37,0.2,0.43,0.8150235821925688
0.37,0.21,0.42,0.8142183365926607
0.37,0.22,0.41,0.814333371678362
0.37,0.23,0.4,0.8147935120211665
0.37,0.24,0.39,0.8149085471068676
0.37,0.25,0.38,0.815253652363971
0.37,0.26,0.37,0.8138732313355573
0.37,0.27,0.36,0.8142183365926607
0.37,0.28,0.35,0.8134130909927528
0.37,0.29,0.34,0.8135281260784539
0.37,0.3,0.33,0.8130679857356494
0.37,0.31,0.32,0.8126078453928448
0.37,0.32,0.31,0.8127228804785459
0.37,0.33,0.3,0.8127228804785459
0.37,0.34,0.29,0.8122627401357414
0.37,0.35,0.28,0.8129529506499482
0.37,0.36,0.27,0.8128379155642471
0.37,0.37,0.26,0.8129529506499482
0.37,0.38,0.25,0.8129529506499482
0.37,0.39,0.24,0.8124928103071437
0.37,0.4,0.23,0.8121477050500403
0.37,0.41,0.22,0.8122627401357414
0.37,0.42,0.21,0.8121477050500403
0.37,0.43,0.2,0.8115725296215346
0.37,0.44,0.19,0.81111238927873
0.37,0.45,0.18,0.8108823191073278
0.37,0.46,0.17,0.81111238927873
0.37,0.47,0.16,0.8107672840216266
0.37,0.48,0.15,0.8105372138502244
0.37,0.49,0.14,0.8105372138502244
0.37,0.5,0.13,0.8101921085931209
0.37,0.51,0.12,0.8104221787645232
0.37,0.52,0.11,0.8101921085931209
0.37,0.53,0.1,0.8098470033360174
0.37,0.54,0.09,0.8099620384217187
0.37,0.55,0.08,0.8104221787645232
0.37,0.56,0.07,0.8106522489359255
0.37,0.57,0.06,0.8112274243644312
0.37,0.58,0.05,0.8108823191073278
0.37,0.59,0.04,0.8107672840216266
0.37,0.6,0.03,0.811917634878638
0.37,0.61,0.02,0.8120326699643391
0.37,0.62,0.01,0.8118025997929369
0.37,0.63,0.0,0.8116875647072357
0.38,0.0,0.62,0.8135281260784539
0.38,0.01,0.61,0.8132980559070516
0.38,0.02,0.6,0.8131830208213505
0.38,0.03,0.59,0.813643161164155
0.38,0.04,0.58,0.8139882664212584
0.38,0.05,0.57,0.814448406764063
0.38,0.06,0.56,0.8142183365926607
0.38,0.07,0.55,0.8146784769354654
0.38,0.08,0.54,0.8147935120211665
0.38,0.09,0.53,0.8151386172782699
0.38,0.1,0.52,0.815253652363971
0.38,0.11,0.51,0.8150235821925688
0.38,0.12,0.5,0.815253652363971
0.38,0.13,0.49,0.8155987576210745
0.38,0.14,0.48,0.8158288277924767
0.38,0.15,0.47,0.815253652363971
0.38,0.16,0.46,0.8151386172782699
0.38,0.17,0.45,0.8150235821925688
0.38,0.18,0.44,0.8151386172782699
0.38,0.19,0.43,0.8150235821925688
0.38,0.2,0.42,0.814448406764063
0.38,0.21,0.41,0.8141033015069596
0.38,0.22,0.4,0.8147935120211665
0.38,0.23,0.39,0.8146784769354654
0.38,0.24,0.38,0.8147935120211665
0.38,0.25,0.37,0.8145634418497641
0.38,0.26,0.36,0.8139882664212584
0.38,0.27,0.35,0.8134130909927528
0.38,0.28,0.34,0.8131830208213505
0.38,0.29,0.33,0.8131830208213505
0.38,0.3,0.32,0.8129529506499482
0.38,0.31,0.31,0.8122627401357414
0.38,0.32,0.3,0.8126078453928448
0.38,0.33,0.29,0.8118025997929369
0.38,0.34,0.28,0.8126078453928448
0.38,0.35,0.27,0.8129529506499482
0.38,0.36,0.26,0.8130679857356494
0.38,0.37,0.25,0.8126078453928448
0.38,0.38,0.24,0.8124928103071437
0.38,0.39,0.23,0.8121477050500403
0.38,0.4,0.22,0.8121477050500403
0.38,0.41,0.21,0.811917634878638
0.38,0.42,0.2,0.811917634878638
0.38,0.43,0.19,0.8115725296215346
0.38,0.44,0.18,0.8109973541930289
0.38,0.45,0.17,0.8115725296215346
0.38,0.46,0.16,0.8114574945358334
0.38,0.47,0.15,0.8112274243644312
0.38,0.48,0.14,0.8104221787645232
0.38,0.49,0.13,0.8104221787645232
0.38,0.5,0.12,0.8096169331646152
0.38,0.51,0.11,0.8098470033360174
0.38,0.52,0.1,0.8096169331646152
0.38,0.53,0.09,0.8099620384217187
0.38,0.54,0.08,0.8096169331646152
0.38,0.55,0.07,0.8100770735074198
0.38,0.56,0.06,0.8103071436788221
0.38,0.57,0.05,0.8109973541930289
0.38,0.58,0.04,0.8107672840216266
0.38,0.59,0.03,0.8107672840216266
0.38,0.6,0.02,0.81111238927873
0.38,0.61,0.01,0.81111238927873
0.38,0.62,0.0,0.8113424594501323
0.39,0.0,0.61,0.8132980559070516
0.39,0.01,0.6,0.8134130909927528
0.39,0.02,0.59,0.8128379155642471
0.39,0.03,0.58,0.8137581962498562
0.39,0.04,0.57,0.8139882664212584
0.39,0.05,0.56,0.8139882664212584
0.39,0.06,0.55,0.814333371678362
0.39,0.07,0.54,0.8146784769354654
0.39,0.08,0.53,0.814333371678362
0.39,0.09,0.52,0.8147935120211665
0.39,0.1,0.51,0.8150235821925688
0.39,0.11,0.5,0.8150235821925688
0.39,0.12,0.49,0.8154837225353733
0.39,0.13,0.48,0.8153686874496722
0.39,0.14,0.47,0.815253652363971
0.39,0.15,0.46,0.815253652363971
0.39,0.16,0.45,0.8155987576210745
0.39,0.17,0.44,0.8147935120211665
0.39,0.18,0.43,0.8151386172782699
0.39,0.19,0.42,0.8147935120211665
0.39,0.2,0.41,0.814333371678362
0.39,0.21,0.4,0.814333371678362
0.39,0.22,0.39,0.8147935120211665
0.39,0.23,0.38,0.814448406764063
0.39,0.24,0.37,0.8141033015069596
0.39,0.25,0.36,0.8139882664212584
0.39,0.26,0.35,0.8138732313355573
0.39,0.27,0.34,0.8132980559070516
0.39,0.28,0.33,0.8132980559070516
0.39,0.29,0.32,0.8132980559070516
0.39,0.3,0.31,0.8132980559070516
0.39,0.31,0.3,0.8128379155642471
0.39,0.32,0.29,0.8118025997929369
0.39,0.33,0.28,0.8123777752214425
0.39,0.34,0.27,0.8126078453928448
0.39,0.35,0.26,0.8123777752214425
0.39,0.36,0.25,0.8124928103071437
0.39,0.37,0.24,0.8123777752214425
0.39,0.38,0.23,0.8126078453928448
0.39,0.39,0.22,0.8121477050500403
0.39,0.4,0.21,0.811917634878638
0.39,0.41,0.2,0.8115725296215346
0.39,0.42,0.19,0.8118025997929369
0.39,0.43,0.18,0.8116875647072357
0.39,0.44,0.17,0.8113424594501323
0.39,0.45,0.16,0.8116875647072357
0.39,0.46,0.15,0.8115725296215346
0.39,0.47,0.14,0.8109973541930289
0.39,0.48,0.13,0.8103071436788221
0.39,0.49,0.12,0.8099620384217187
0.39,0.5,0.11,0.8096169331646152
0.39,0.51,0.1,0.8097319682503163
0.39,0.52,0.09,0.8093868629932129
0.39,0.53,0.08,0.8099620384217187
0.39,0.54,0.07,0.8103071436788221
0.39,0.55,0.06,0.8103071436788221
0.39,0.56,0.05,0.8101921085931209
0.39,0.57,0.04,0.8104221787645232
0.39,0.58,0.03,0.8108823191073278
0.39,0.59,0.02,0.8107672840216266
0.39,0.6,0.01,0.8109973541930289
0.39,0.61,0.0,0.8107672840216266
0.4,0.0,0.6,0.8134130909927528
0.4,0.01,0.59,0.8134130909927528
0.4,0.02,0.58,0.8134130909927528
0.4,0.03,0.57,0.8141033015069596
0.4,0.04,0.56,0.8142183365926607
0.4,0.05,0.55,0.8145634418497641
0.4,0.06,0.54,0.814448406764063
0.4,0.07,0.53,0.8145634418497641
0.4,0.08,0.52,0.8142183365926607
0.4,0.09,0.51,0.8145634418497641
0.4,0.1,0.5,0.8150235821925688
0.4,0.11,0.49,0.8150235821925688
0.4,0.12,0.48,0.8151386172782699
0.4,0.13,0.47,0.8149085471068676
0.4,0.14,0.46,0.815253652363971
0.4,0.15,0.45,0.8150235821925688
0.4,0.16,0.44,0.8149085471068676
0.4,0.17,0.43,0.8149085471068676
0.4,0.18,0.42,0.8151386172782699
0.4,0.19,0.41,0.8150235821925688
0.4,0.2,0.4,0.8147935120211665
0.4,0.21,0.39,0.814333371678362
0.4,0.22,0.38,0.8142183365926607
0.4,0.23,0.37,0.8141033015069596
0.4,0.24,0.36,0.8142183365926607
0.4,0.25,0.35,0.814448406764063
0.4,0.26,0.34,0.813643161164155
0.4,0.27,0.33,0.8132980559070516
0.4,0.28,0.32,0.8130679857356494
0.4,0.29,0.31,0.8124928103071437
0.4,0.3,0.3,0.8124928103071437
0.4,0.31,0.29,0.8128379155642471
0.4,0.32,0.28,0.8120326699643391
0.4,0.33,0.27,0.8126078453928448
0.4,0.34,0.26,0.8122627401357414
0.4,0.35,0.25,0.8122627401357414
0.4,0.36,0.24,0.8121477050500403
0.4,0.37,0.23,0.8124928103071437
0.4,0.38,0.22,0.8116875647072357
0.4,0.39,0.21,0.8122627401357414
0.4,0.4,0.2,0.8116875647072357
0.4,0.41,0.19,0.8118025997929369
0.4,0.42,0.18,0.811917634878638
0.4,0.43,0.17,0.8118025997929369
0.4,0.44,0.16,0.8116875647072357
0.4,0.45,0.15,0.8116875647072357
0.4,0.46,0.14,0.8113424594501323
0.4,0.47,0.13,0.8107672840216266
0.4,0.48,0.12,0.8100770735074198
0.4,0.49,0.11,0.8103071436788221
0.4,0.5,0.1,0.8098470033360174
0.4,0.51,0.09,0.809501898078914
0.4,0.52,0.08,0.8097319682503163
0.4,0.53,0.07,0.8101921085931209
0.4,0.54,0.06,0.8097319682503163
0.4,0.55,0.05,0.8100770735074198
0.4,0.56,0.04,0.8101921085931209
0.4,0.57,0.03,0.8101921085931209
0.4,0.58,0.02,0.8106522489359255
0.4,0.59,0.01,0.8107672840216266
0.4,0.6,0.0,0.8106522489359255
0.41,0.0,0.59,0.8123777752214425
0.41,0.01,0.58,0.8127228804785459
0.41,0.02,0.57,0.8135281260784539
0.41,0.03,0.56,0.8145634418497641
0.41,0.04,0.55,0.8145634418497641
0.41,0.05,0.54,0.8145634418497641
0.41,0.06,0.53,0.814448406764063
